user_id,business_id,rating
35112,5044,4.0
35141,5819,2.0
35141,5450,4.0
35141,1767,5.0
35141,531,4.0
35141,44,4.0
35141,4143,5.0
35141,3647,3.0
35141,5835,4.0
35186,1891,4.0
35186,781,5.0
35186,4406,1.0
35186,1462,5.0
35187,4683,4.0
35187,5281,5.0
35187,5292,4.0
35187,5605,4.0
35187,5336,2.0
35187,1442,4.0
35187,1441,4.0
35187,3822,4.0
35187,4183,5.0
35187,5292,4.0
35198,4031,4.0
35198,880,4.0
35198,3209,4.0
35198,5551,3.0
35263,3208,5.0
35263,2618,4.0
35263,45,3.0
35263,522,3.0
35263,1442,3.0
35396,1820,5.0
35396,1314,5.0
35396,4813,5.0
35396,3260,5.0
35396,51,1.0
35452,792,5.0
35452,3600,1.0
35452,792,3.0
35452,4912,1.0
35461,2373,4.0
35461,3119,5.0
35461,4567,4.0
35461,4911,5.0
35461,3842,5.0
35528,2061,4.0
35528,1693,4.0
35528,5559,4.0
35528,2963,3.0
35569,393,4.0
35569,5214,3.0
35569,5062,2.0
35569,3247,3.0
35664,3662,4.0
35664,3474,5.0
35664,324,5.0
35664,4495,5.0
35664,5186,3.0
35664,4368,5.0
35664,809,5.0
35664,837,5.0
35664,4366,4.0
35664,227,5.0
35755,5278,5.0
35755,3542,4.0
35755,1133,2.0
35755,1812,4.0
35755,3732,5.0
35945,1671,3.0
35945,1162,3.0
35945,686,4.0
35945,4088,5.0
35945,522,4.0
35945,189,4.0
35974,1576,4.0
35974,3659,4.0
35974,650,5.0
35974,5111,4.0
35974,4254,5.0
36003,1178,5.0
36003,857,3.0
36003,3703,2.0
36003,189,2.0
36243,5647,2.0
36243,5772,4.0
36243,2097,5.0
36243,4020,5.0
36254,3523,4.0
36254,988,4.0
36254,3622,4.0
36254,4143,4.0
36256,2948,1.0
36256,2109,4.0
36256,4656,2.0
36256,305,3.0
36262,1186,2.0
36262,1442,1.0
36262,25,3.0
36262,3119,3.0
36262,3165,5.0
36262,2972,4.0
36262,596,4.0
36262,4157,3.0
36341,1642,4.0
36341,858,4.0
36341,3732,4.0
36341,522,3.0
36341,5083,3.0
36341,473,4.0
36341,5176,4.0
36341,210,3.0
36341,4604,4.0
36341,3398,2.0
36341,3999,2.0
36341,3136,3.0
36341,1442,3.0
36352,3732,5.0
36352,1843,3.0
36352,5168,5.0
36352,2355,3.0
36456,1442,2.0
36456,4097,1.0
36456,4097,2.0
36456,45,2.0
36456,4409,4.0
36456,4364,4.0
36456,361,4.0
36456,2723,4.0
36456,1577,5.0
36469,774,4.0
36469,4791,4.0
36469,250,5.0
36469,683,3.0
36471,5169,3.0
36471,1189,2.0
36471,465,2.0
36471,5250,4.0
36474,270,3.0
36474,5083,4.0
36474,4592,4.0
36474,3967,4.0
36474,61,3.0
36576,3633,4.0
36576,61,2.0
36576,4833,2.0
36576,522,2.0
36581,2089,4.0
36581,393,4.0
36581,45,4.0
36581,858,5.0
36581,3732,4.0
36581,4543,3.0
36581,4830,4.0
36581,880,4.0
36581,904,5.0
36581,3143,5.0
36581,4965,4.0
36581,4198,4.0
36581,1332,4.0
36817,144,1.0
36817,4038,5.0
36817,1442,4.0
36817,144,3.0
36856,144,4.0
36856,5647,4.0
36856,1629,1.0
36856,697,4.0
36860,2824,3.0
36860,3279,2.0
36860,858,4.0
36860,4675,5.0
36860,3732,4.0
36860,369,2.0
36860,1442,1.0
36861,723,2.0
36861,4990,4.0
36861,522,3.0
36861,1783,4.0
36861,4436,4.0
36867,2463,4.0
36867,2463,4.0
36867,880,1.0
36867,3335,3.0
37032,3187,5.0
37032,5039,3.0
37032,1133,1.0
37032,3330,4.0
37032,1442,3.0
37032,4731,3.0
37032,3365,4.0
37032,3136,5.0
37032,5605,4.0
37074,1489,5.0
37074,2616,5.0
37074,1940,5.0
37074,1442,4.0
37074,4155,5.0
37074,226,3.0
37074,4212,4.0
37074,1637,5.0
37089,1186,3.0
37089,5312,3.0
37089,1186,3.0
37089,122,4.0
37089,4172,3.0
37320,1489,5.0
37320,5083,5.0
37320,473,5.0
37320,189,4.0
37533,812,4.0
37533,2955,4.0
37533,3481,4.0
37533,4753,4.0
37584,4664,3.0
37584,858,5.0
37584,880,3.0
37584,2085,4.0
37780,4908,5.0
37780,1330,5.0
37780,3957,4.0
37780,2101,5.0
37780,4464,3.0
37780,3957,4.0
37780,2344,5.0
37780,24,5.0
37780,4604,5.0
37780,4359,5.0
37780,473,5.0
37812,250,5.0
37812,5250,4.0
37812,3064,4.0
37812,5484,2.0
37863,4729,5.0
37863,2757,2.0
37863,3455,3.0
37863,5037,5.0
37863,4550,4.0
37863,2972,5.0
37949,1870,3.0
37949,5037,3.0
37949,3647,4.0
37949,3647,2.0
37949,5450,5.0
37949,5585,3.0
37949,44,4.0
37949,1189,2.0
37949,1870,3.0
37949,341,5.0
37949,2463,4.0
37949,5819,3.0
37949,2245,3.0
37949,1020,3.0
37949,4143,4.0
37949,3455,4.0
37949,5819,3.0
37949,5065,3.0
37949,5835,3.0
37949,44,4.0
37949,3455,4.0
37949,5585,3.0
37949,4550,3.0
37949,3647,3.0
37949,1870,3.0
37964,4208,4.0
37964,1891,4.0
37964,45,3.0
37964,534,3.0
37984,4406,2.0
37984,2168,3.0
37984,5459,3.0
37984,4896,3.0
38017,473,5.0
38017,3143,4.0
38017,4088,4.0
38017,2406,4.0
38102,1054,3.0
38102,5685,1.0
38102,440,2.0
38102,2097,2.0
38102,5278,3.0
38102,2005,2.0
38218,5683,1.0
38218,2907,5.0
38218,2413,3.0
38218,5031,4.0
38218,2480,5.0
38218,1306,1.0
38218,4543,4.0
38218,3736,4.0
38218,1190,3.0
38218,2835,5.0
38218,569,4.0
38218,4097,5.0
38218,678,1.0
38218,5153,3.0
38218,5153,4.0
38218,5375,3.0
38338,2480,5.0
38338,4825,5.0
38338,3484,5.0
38338,4304,5.0
38349,5797,3.0
38349,3603,2.0
38349,1642,1.0
38349,2837,3.0
38433,3119,2.0
38433,3119,3.0
38433,250,3.0
38433,3119,4.0
38433,3646,2.0
38548,2381,3.0
38548,522,3.0
38548,5819,2.0
38548,3586,2.0
38549,4183,5.0
38549,3999,3.0
38549,3165,4.0
38549,5833,3.0
38549,5292,3.0
38549,144,5.0
38549,1442,3.0
38549,3974,5.0
38549,4184,5.0
38549,5052,5.0
38549,339,3.0
38593,2355,2.0
38593,4904,1.0
38593,45,3.0
38593,2508,3.0
38593,3279,4.0
38611,473,5.0
38611,5176,5.0
38611,5083,5.0
38611,4359,5.0
38651,1482,5.0
38651,1442,3.0
38651,880,4.0
38651,5068,4.0
38651,45,3.0
38651,748,4.0
38651,4006,3.0
38651,3732,4.0
38754,2360,5.0
38754,5039,4.0
38754,2360,5.0
38754,5035,5.0
38794,1914,5.0
38794,1235,3.0
38794,5044,3.0
38794,5423,4.0
38913,3647,4.0
38913,4216,3.0
38913,5037,2.0
38913,4550,3.0
38923,5450,4.0
38923,5585,4.0
38923,1870,4.0
38923,5037,2.0
38951,4771,5.0
38951,3653,4.0
38951,5398,5.0
38951,25,5.0
39022,1144,5.0
39022,5037,2.0
39022,45,1.0
39022,465,2.0
39070,1133,4.0
39070,5292,3.0
39070,496,3.0
39070,496,2.0
39223,757,4.0
39223,880,2.0
39223,757,4.0
39223,45,3.0
39223,45,4.0
39230,522,1.0
39230,4677,1.0
39230,1341,4.0
39230,45,4.0
39238,3732,5.0
39238,2775,5.0
39238,5292,4.0
39238,1341,5.0
39332,189,4.0
39332,5176,4.0
39332,4359,4.0
39332,2888,3.0
39340,3084,4.0
39340,817,4.0
39340,1631,4.0
39340,3732,5.0
39340,5168,5.0
39340,3133,3.0
39340,1066,3.0
39340,5702,4.0
39340,4884,4.0
39340,2013,4.0
39340,2078,2.0
39340,5106,4.0
39415,1629,4.0
39415,357,4.0
39415,4212,5.0
39415,5833,4.0
39415,4683,2.0
39415,5037,3.0
39415,1870,4.0
39415,5112,3.0
39415,912,3.0
39415,4589,3.0
39415,714,3.0
39602,2463,5.0
39602,2463,3.0
39602,2463,5.0
39602,5585,4.0
39763,5604,1.0
39763,5604,1.0
39763,5604,1.0
39763,5604,1.0
39865,4543,5.0
39865,1683,5.0
39865,4227,3.0
39865,1093,5.0
39906,2844,5.0
39906,2844,1.0
39906,2219,1.0
39906,3123,1.0
39927,4235,1.0
39927,250,4.0
39927,4348,2.0
39927,5484,3.0
39927,888,3.0
39927,1442,3.0
39927,1189,2.0
39927,2288,4.0
39927,522,4.0
39927,45,5.0
39927,4543,4.0
39927,457,4.0
39952,5390,3.0
39952,2531,3.0
39952,5169,5.0
39952,381,3.0
39952,2362,4.0
39989,596,1.0
39989,2344,5.0
39989,4550,1.0
39989,4550,1.0
40059,4184,3.0
40059,4825,4.0
40059,2255,4.0
40059,104,3.0
40269,5083,5.0
40269,473,5.0
40269,4184,4.0
40269,3703,3.0
40269,4088,4.0
40269,24,4.0
40269,2344,4.0
40279,3661,3.0
40279,2462,4.0
40279,2992,4.0
40279,2612,4.0
40279,1738,3.0
40343,5746,1.0
40343,104,1.0
40343,144,3.0
40343,3136,4.0
40457,4464,4.0
40457,3700,3.0
40457,189,4.0
40457,1011,3.0
40457,2557,4.0
40457,1762,2.0
40457,4671,3.0
40457,3732,5.0
40464,1442,4.0
40464,1302,5.0
40464,409,4.0
40464,1820,5.0
40464,4455,5.0
40497,522,4.0
40497,522,4.0
40497,5375,2.0
40497,522,5.0
40497,522,5.0
40497,3213,2.0
40497,2083,1.0
40497,3764,5.0
40497,2424,5.0
40497,522,5.0
40497,522,5.0
40497,45,3.0
40497,45,4.0
40497,2424,5.0
40497,2344,5.0
40497,5249,2.0
40497,3806,4.0
40497,4165,5.0
40497,1714,4.0
40497,5212,1.0
40497,1714,1.0
40512,4610,2.0
40512,5725,4.0
40512,1093,4.0
40512,3716,4.0
40512,3055,5.0
40512,446,3.0
40541,221,5.0
40541,3165,4.0
40541,1399,4.0
40541,2933,5.0
40578,1201,2.0
40578,522,5.0
40578,1201,4.0
40578,45,2.0
40591,1489,5.0
40591,871,3.0
40591,4610,5.0
40591,4432,4.0
40592,5168,4.0
40592,1411,5.0
40592,3806,4.0
40592,4845,4.0
40650,2288,2.0
40650,1312,3.0
40650,3484,4.0
40650,5312,3.0
40650,2933,5.0
40650,5605,5.0
40662,3165,4.0
40662,5705,4.0
40662,1819,4.0
40662,1314,4.0
40662,4455,3.0
40756,904,5.0
40756,5344,3.0
40756,1114,2.0
40756,522,3.0
40895,1066,4.0
40895,1752,3.0
40895,5855,4.0
40895,1442,4.0
40907,2651,4.0
40907,104,3.0
40907,2138,4.0
40907,5398,2.0
41153,409,4.0
41153,2937,1.0
41153,5214,4.0
41153,4194,4.0
41176,45,1.0
41176,1190,5.0
41176,1011,3.0
41176,2417,4.0
41176,942,4.0
41176,1891,4.0
41187,1730,3.0
41187,1442,3.0
41187,3165,3.0
41187,3279,3.0
41269,5571,1.0
41269,3143,5.0
41269,904,5.0
41269,558,3.0
41276,1442,3.0
41276,596,2.0
41276,3702,4.0
41276,104,4.0
41328,2988,3.0
41328,45,3.0
41328,3209,4.0
41328,1450,4.0
41328,3247,4.0
41351,3209,3.0
41351,1733,2.0
41351,3737,3.0
41351,393,5.0
41356,522,4.0
41356,958,3.0
41356,3081,5.0
41356,880,2.0
41356,4485,4.0
41356,5111,5.0
41356,5241,5.0
41356,5710,4.0
41356,45,1.0
41356,996,4.0
41402,2775,1.0
41402,5767,5.0
41402,3971,1.0
41402,3165,1.0
41435,2832,5.0
41435,226,5.0
41435,2929,2.0
41435,5169,5.0
41456,361,4.0
41456,1002,3.0
41456,4693,2.0
41456,4198,4.0
41456,1693,4.0
41456,45,3.0
41473,1719,4.0
41473,3523,2.0
41473,4054,2.0
41473,3933,4.0
41686,1902,2.0
41686,2877,4.0
41686,522,5.0
41686,2589,5.0
41865,4235,2.0
41865,1298,5.0
41865,3590,5.0
41865,104,5.0
41875,774,3.0
41875,2417,4.0
41875,3705,4.0
41875,5168,4.0
41875,4505,3.0
41875,4398,4.0
41875,774,5.0
41875,1144,4.0
42087,4717,5.0
42087,4146,5.0
42087,4184,5.0
42087,104,4.0
42167,2085,5.0
42167,3143,5.0
42167,2085,5.0
42167,497,4.0
42209,4761,2.0
42209,2085,5.0
42209,3700,3.0
42209,904,5.0
42209,3705,2.0
42283,3732,4.0
42283,695,5.0
42283,858,5.0
42283,3732,4.0
42311,3647,1.0
42311,3586,1.0
42311,5835,5.0
42311,5585,1.0
42566,4550,4.0
42566,5585,4.0
42566,3455,4.0
42566,2245,3.0
42566,2245,2.0
42566,5819,3.0
42566,44,3.0
42566,2463,4.0
42566,1799,4.0
42601,2992,1.0
42601,1613,5.0
42601,1442,5.0
42601,45,1.0
42821,5656,4.0
42821,3134,3.0
42821,4495,3.0
42821,4364,4.0
42842,2557,4.0
42842,4534,5.0
42842,5753,4.0
42842,5496,5.0
42842,2294,4.0
42899,4673,4.0
42899,41,5.0
42899,904,3.0
42899,331,3.0
42899,5360,5.0
42899,41,5.0
42899,5554,4.0
42899,1195,4.0
43039,4771,2.0
43039,4771,2.0
43039,880,4.0
43039,4855,2.0
43039,522,5.0
43043,3586,4.0
43043,4550,4.0
43043,3647,4.0
43043,5215,2.0
43043,604,4.0
43043,4122,4.0
43043,5725,4.0
43043,566,4.0
43070,45,2.0
43070,4086,4.0
43070,1442,4.0
43070,5292,3.0
43070,522,4.0
43070,4530,3.0
43122,4717,5.0
43122,1940,4.0
43122,4235,2.0
43122,3165,2.0
43192,681,5.0
43192,774,5.0
43192,879,5.0
43192,2872,3.0
43192,3457,5.0
43192,522,5.0
43192,452,2.0
43192,24,5.0
43192,473,4.0
43192,5745,5.0
43192,4088,5.0
43192,129,4.0
43192,1395,5.0
43192,3089,5.0
43192,1576,5.0
43192,5670,3.0
43192,3806,5.0
43203,2187,5.0
43203,3737,1.0
43203,5604,5.0
43203,45,3.0
43325,2557,4.0
43325,5259,4.0
43325,2307,5.0
43325,4534,5.0
43325,4464,4.0
43325,4464,5.0
43325,3503,4.0
43325,3503,4.0
43325,4359,4.0
43325,3398,3.0
43325,2085,5.0
43325,4088,4.0
43325,904,5.0
43325,4453,5.0
43325,45,5.0
43325,1798,3.0
43325,604,5.0
43325,5254,4.0
43325,1729,5.0
43325,2557,5.0
43325,1710,5.0
43325,671,5.0
43325,5135,5.0
43325,3247,3.0
43325,1783,5.0
43336,3999,5.0
43336,1164,5.0
43336,1442,3.0
43336,4601,4.0
43383,2612,5.0
43383,2557,2.0
43383,781,4.0
43383,2109,4.0
43383,2612,5.0
43383,203,4.0
43383,1613,5.0
43383,1023,2.0
43390,1442,3.0
43390,4184,2.0
43390,4911,4.0
43390,1186,4.0
43404,4581,4.0
43404,1189,5.0
43404,4665,4.0
43404,357,5.0
43404,1404,5.0
43404,4717,5.0
43404,3974,5.0
43490,4634,4.0
43490,2344,5.0
43490,473,5.0
43490,5176,4.0
43490,5083,4.0
43490,5747,5.0
43490,5499,5.0
43554,4023,5.0
43554,25,5.0
43554,3136,5.0
43554,1940,5.0
43554,5390,5.0
43554,5521,5.0
43567,3732,5.0
43567,221,5.0
43567,1843,3.0
43567,2348,4.0
43567,5491,3.0
43567,1555,5.0
43567,4618,5.0
43567,858,5.0
43587,4872,4.0
43587,880,3.0
43587,2328,4.0
43587,497,2.0
43662,2013,4.0
43662,5419,4.0
43662,4436,4.0
43662,2344,3.0
43662,2426,3.0
43662,2877,4.0
43662,4634,4.0
43662,3342,4.0
43884,1641,5.0
43884,5112,3.0
43884,25,4.0
43884,104,3.0
43890,5723,3.0
43890,5176,4.0
43890,5753,4.0
43890,4088,4.0
43890,1730,3.0
43890,1442,3.0
43890,5605,4.0
43890,4683,3.0
43890,503,3.0
43890,221,5.0
43890,1783,3.0
43890,4453,4.0
43890,5068,3.0
43890,3143,4.0
43930,3620,4.0
43930,3620,4.0
43930,1195,3.0
43930,2781,4.0
43930,3143,5.0
43930,566,4.0
43930,2191,3.0
43930,3517,4.0
43930,4749,5.0
43930,4673,2.0
43930,686,5.0
43930,4673,2.0
43930,4525,3.0
43946,3165,4.0
43946,1442,4.0
43946,2154,4.0
43946,1783,4.0
43997,4073,5.0
43997,4194,4.0
43997,4194,4.0
43997,1593,4.0
44004,4143,4.0
44004,5851,3.0
44004,5585,4.0
44004,490,4.0
44004,2463,5.0
44004,44,5.0
44004,3523,5.0
44004,44,5.0
44038,3840,2.0
44038,5585,4.0
44038,3586,5.0
44038,1331,4.0
44068,4235,4.0
44068,4455,5.0
44068,2926,5.0
44068,4120,5.0
44068,1600,4.0
44068,4455,5.0
44068,4771,2.0
44068,2821,5.0
44068,5061,5.0
44099,5000,3.0
44099,1164,5.0
44099,3165,4.0
44099,1843,5.0
44100,3143,4.0
44100,3136,5.0
44100,5521,3.0
44100,2935,4.0
44100,888,3.0
44118,4593,4.0
44118,581,4.0
44118,4593,4.0
44118,4593,4.0
44120,1337,2.0
44120,2054,2.0
44120,1337,4.0
44120,2054,5.0
44172,4990,3.0
44172,5275,4.0
44172,2392,4.0
44172,1332,3.0
44172,2089,3.0
44172,2169,4.0
44196,279,4.0
44196,1748,4.0
44196,4304,3.0
44196,2178,4.0
44196,4304,1.0
44196,3806,4.0
44204,2307,4.0
44204,2557,5.0
44204,3241,4.0
44204,4464,5.0
44210,1702,5.0
44210,4251,4.0
44210,3081,1.0
44210,3081,1.0
44276,811,1.0
44276,1631,4.0
44276,2182,4.0
44276,2199,3.0
44276,1598,4.0
44276,3732,4.0
44276,4994,4.0
44276,1066,5.0
44339,1003,3.0
44339,2557,3.0
44339,2864,3.0
44339,3209,5.0
44339,45,3.0
44339,4430,3.0
44339,2942,4.0
44339,1442,2.0
44473,2948,4.0
44473,1312,5.0
44473,3488,3.0
44473,1637,5.0
44503,5488,4.0
44503,1600,4.0
44503,4312,4.0
44503,3136,3.0
44510,5108,4.0
44510,907,4.0
44510,4184,5.0
44510,5398,3.0
44531,3680,5.0
44531,3732,5.0
44531,3732,5.0
44531,4954,4.0
44531,3705,3.0
44531,4088,4.0
44531,2942,5.0
44531,25,5.0
44531,5454,4.0
44531,45,2.0
44531,1003,3.0
44531,1631,4.0
44531,858,5.0
44531,5168,4.0
44531,4075,4.0
44531,817,5.0
44531,789,4.0
44531,3417,4.0
44531,900,5.0
44531,1159,3.0
44531,4167,4.0
44531,2426,3.0
44531,2775,3.0
44531,5148,4.0
44534,5484,1.0
44534,3193,4.0
44534,5768,5.0
44534,3732,5.0
44534,5168,3.0
44587,4634,2.0
44587,2344,3.0
44587,3398,3.0
44587,5753,4.0
44634,2933,4.0
44634,2832,2.0
44634,4235,5.0
44634,4717,1.0
44634,2933,5.0
44694,3840,5.0
44694,4997,2.0
44694,748,5.0
44694,748,1.0
44707,1442,3.0
44707,5647,4.0
44707,5292,3.0
44707,774,5.0
44707,1164,3.0
44707,1159,5.0
44739,1637,4.0
44739,1914,5.0
44739,24,4.0
44739,3846,5.0
44739,4359,4.0
44870,4635,5.0
44870,5080,5.0
44870,2182,4.0
44870,3517,5.0
44998,4183,5.0
44998,5647,3.0
44998,1730,5.0
44998,774,5.0
45014,5139,3.0
45014,4503,3.0
45014,5139,2.0
45014,4503,3.0
45033,3,5.0
45033,1442,4.0
45033,5390,4.0
45033,4683,4.0
45098,2661,3.0
45098,2610,4.0
45098,1356,5.0
45098,880,2.0
45098,4954,3.0
45098,1713,2.0
45098,483,4.0
45098,5450,1.0
45098,5459,4.0
45105,3209,5.0
45105,3737,3.0
45105,45,3.0
45105,5683,4.0
45226,5683,3.0
45226,393,3.0
45226,1903,3.0
45226,4781,3.0
45226,1860,2.0
45230,305,4.0
45230,1195,5.0
45230,3550,2.0
45230,497,5.0
45230,904,5.0
45230,4566,5.0
45230,1348,1.0
45230,880,3.0
45262,1164,5.0
45262,4184,4.0
45262,1775,5.0
45262,24,5.0
45262,473,5.0
45312,45,1.0
45312,4201,1.0
45312,4830,4.0
45312,2396,3.0
45387,447,3.0
45387,45,2.0
45387,4997,4.0
45387,4208,4.0
45413,4505,2.0
45413,144,4.0
45413,1358,1.0
45413,5504,3.0
45501,1940,4.0
45501,558,3.0
45501,478,2.0
45501,5111,5.0
45528,4786,3.0
45528,2288,5.0
45528,1629,5.0
45528,2288,5.0
45528,5273,5.0
45528,1629,5.0
45571,1940,2.0
45571,4235,4.0
45571,5855,4.0
45571,5336,4.0
45571,1637,1.0
45572,1189,3.0
45572,1093,3.0
45572,446,2.0
45572,5585,4.0
45579,1314,2.0
45579,2373,4.0
45579,1442,2.0
45579,2661,2.0
45579,3136,5.0
45579,5755,3.0
45579,5755,2.0
45579,1314,2.0
45579,2890,2.0
45579,5605,3.0
45579,4172,3.0
45579,2058,1.0
45579,2058,3.0
45579,5312,1.0
45579,2196,5.0
45579,3202,4.0
45579,2953,4.0
45581,2557,4.0
45581,2307,5.0
45581,4073,4.0
45581,3398,4.0
45650,1442,2.0
45650,5767,1.0
45650,104,5.0
45650,5605,5.0
45650,1676,3.0
45717,774,5.0
45717,3999,3.0
45717,3064,4.0
45717,3552,4.0
45838,1239,3.0
45838,4662,1.0
45838,880,3.0
45838,2328,1.0
45862,4464,5.0
45862,1765,5.0
45862,2284,4.0
45862,858,5.0
45917,3758,2.0
45917,596,1.0
45917,561,4.0
45917,4911,4.0
45925,4717,3.0
45925,5647,3.0
45925,5278,3.0
45925,1442,4.0
45976,1268,3.0
45976,5833,3.0
45976,2373,5.0
45976,522,3.0
46026,3004,5.0
46026,2355,2.0
46026,3999,3.0
46026,3702,2.0
46026,1442,2.0
46026,1186,3.0
46026,269,4.0
46026,1133,4.0
46026,3732,3.0
46044,5037,2.0
46044,3586,4.0
46044,4143,4.0
46044,4550,3.0
46044,144,4.0
46044,1189,2.0
46044,45,3.0
46044,3586,4.0
46044,5585,4.0
46044,44,4.0
46044,757,4.0
46044,3209,4.0
46044,5819,3.0
46044,2463,2.0
46044,12,4.0
46044,2010,4.0
46044,490,4.0
46044,5585,4.0
46044,4429,4.0
46044,4681,4.0
46044,2770,3.0
46044,4143,5.0
46044,44,5.0
46044,1410,4.0
46044,3622,3.0
46044,3939,4.0
46044,3586,3.0
46044,4612,4.0
46044,2690,3.0
46044,3622,2.0
46044,5585,4.0
46044,837,4.0
46044,3603,3.0
46140,2463,4.0
46140,2245,1.0
46140,3622,2.0
46140,5585,5.0
46140,4143,5.0
46140,3523,4.0
46140,3622,3.0
46140,2838,5.0
46205,2112,2.0
46205,4971,3.0
46205,3600,5.0
46205,3732,4.0
46283,3620,4.0
46283,2085,5.0
46283,880,3.0
46283,2654,2.0
46283,5571,2.0
46283,3143,5.0
46283,4427,4.0
46283,5111,5.0
46283,4673,4.0
46283,2781,4.0
46283,686,5.0
46283,1298,4.0
46283,5360,5.0
46283,4749,4.0
46283,4625,5.0
46283,24,5.0
46283,1144,5.0
46283,150,3.0
46283,1990,4.0
46283,2909,3.0
46314,2817,2.0
46314,5031,4.0
46314,4965,4.0
46314,4989,4.0
46314,4693,5.0
46314,1054,2.0
46314,5797,3.0
46314,4825,2.0
46314,2169,4.0
46314,2988,3.0
46314,1940,4.0
46352,3933,4.0
46352,1093,5.0
46352,3081,4.0
46352,446,5.0
46373,2355,3.0
46373,1812,2.0
46373,2508,2.0
46373,1701,3.0
46373,4715,4.0
46373,473,2.0
46373,2344,3.0
46373,5083,5.0
46389,45,3.0
46389,1450,4.0
46389,1312,2.0
46389,2557,4.0
46403,5833,3.0
46403,2344,3.0
46403,5130,4.0
46403,4683,5.0
46403,5833,2.0
46403,2942,5.0
46403,2015,4.0
46403,5250,4.0
46502,2770,4.0
46502,5450,4.0
46502,531,5.0
46502,3751,5.0
46502,4143,5.0
46502,3455,5.0
46502,2245,3.0
46519,5812,1.0
46519,428,1.0
46519,5027,1.0
46519,5450,1.0
46519,3929,1.0
46638,3737,3.0
46638,1744,5.0
46638,2761,2.0
46638,1860,3.0
46638,569,5.0
46686,2344,3.0
46686,2178,3.0
46686,714,3.0
46686,24,4.0
46686,3193,2.0
46686,1152,3.0
46686,3133,4.0
46702,45,5.0
46702,2450,4.0
46702,3730,4.0
46702,3732,5.0
46702,45,5.0
46702,393,5.0
46702,4208,5.0
46702,2314,5.0
46724,5106,3.0
46724,2383,2.0
46724,2355,1.0
46724,4167,5.0
46743,2463,5.0
46743,5585,2.0
46743,2463,5.0
46743,4453,5.0
46743,2463,4.0
46743,2463,4.0
46743,2463,5.0
46894,1011,4.0
46894,2118,4.0
46894,880,4.0
46894,4194,3.0
47012,1436,5.0
47012,5423,4.0
47012,1093,5.0
47012,5423,5.0
47154,1152,4.0
47154,2344,4.0
47154,4073,4.0
47154,2942,4.0
47497,3967,2.0
47497,5835,3.0
47497,2463,3.0
47497,44,2.0
47549,4550,5.0
47549,3647,4.0
47549,1870,4.0
47549,5037,2.0
47559,4543,3.0
47559,3840,4.0
47559,3209,4.0
47559,5700,3.0
47559,45,2.0
47559,1890,4.0
47559,3840,4.0
47559,757,4.0
47559,1442,5.0
47559,4717,4.0
47559,1819,4.0
47559,2821,4.0
47560,1190,1.0
47560,1190,1.0
47560,1190,1.0
47560,1190,1.0
47560,1813,2.0
47560,1190,1.0
47583,1356,5.0
47583,3143,5.0
47583,2085,4.0
47583,5068,4.0
47600,4073,4.0
47600,2133,4.0
47600,3777,3.0
47600,1713,3.0
47600,522,4.0
47600,714,4.0
47600,3398,4.0
47600,473,4.0
47600,5259,5.0
47600,5039,3.0
47600,2344,4.0
47600,2557,4.0
47600,2045,4.0
47600,4543,3.0
47600,3732,3.0
47600,1770,3.0
47600,2617,4.0
47600,880,4.0
47600,2497,4.0
47600,2196,4.0
47618,3119,3.0
47618,4712,4.0
47618,104,4.0
47618,3646,2.0
47618,3119,4.0
47703,1902,3.0
47703,522,4.0
47703,1348,5.0
47703,1178,5.0
47703,1576,3.0
47715,864,4.0
47715,5055,3.0
47715,1631,4.0
47715,3732,5.0
47781,5775,5.0
47781,1917,5.0
47781,3732,4.0
47781,45,5.0
47815,44,4.0
47815,4143,3.0
47815,1870,2.0
47815,3523,4.0
47815,2884,3.0
47815,5026,5.0
47815,8,5.0
47824,24,5.0
47824,5083,5.0
47824,4604,5.0
47824,3700,3.0
47824,4359,4.0
47824,473,5.0
47824,5176,4.0
47824,24,5.0
47824,4589,4.0
47824,24,5.0
47824,2589,5.0
47824,934,5.0
47836,3313,4.0
47836,45,3.0
47836,1666,5.0
47836,4755,4.0
47836,4755,5.0
47836,2097,5.0
47865,1442,4.0
47865,1752,4.0
47865,25,5.0
47865,104,4.0
47985,2463,5.0
47985,3,4.0
47985,2463,5.0
47985,5819,3.0
47985,3967,4.0
47985,5585,3.0
47985,5819,1.0
48027,2613,5.0
48027,2373,4.0
48027,5833,3.0
48027,3822,4.0
48027,5336,5.0
48027,4795,5.0
48027,104,3.0
48027,1442,3.0
48027,339,4.0
48059,2884,5.0
48059,2463,3.0
48059,5450,1.0
48059,2884,1.0
48133,764,3.0
48133,2463,4.0
48133,2463,4.0
48133,4143,3.0
48133,5585,4.0
48133,3622,4.0
48133,2690,1.0
48140,2622,4.0
48140,686,5.0
48140,4783,5.0
48140,4589,4.0
48183,2622,4.0
48183,683,4.0
48183,4683,4.0
48183,1976,4.0
48187,473,5.0
48187,3764,4.0
48187,189,5.0
48187,1464,5.0
48187,4634,4.0
48187,2178,4.0
48236,678,4.0
48236,3178,4.0
48236,4771,4.0
48236,774,5.0
48236,393,5.0
48265,5037,1.0
48265,5037,1.0
48265,4550,2.0
48265,4143,4.0
48287,4909,3.0
48287,1442,2.0
48287,1114,4.0
48287,3119,4.0
48287,5035,3.0
48299,5463,1.0
48299,5463,1.0
48299,5585,2.0
48299,3266,1.0
48425,5819,4.0
48425,4550,3.0
48425,3647,3.0
48425,5585,4.0
