name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,item_id,category,attribute_key,attribute_value
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,BestNights,"{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,Caters,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,Ambience,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,DogsAllowed,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,GoodForDancing,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,BusinessAcceptsBitcoin,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,RestaurantsTableService,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,Music,"{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,GoodForMeal,"{dessert: None, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}"
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,RestaurantsDelivery,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,RestaurantsTakeOut,False
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Tours,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Local Flavor,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Arts & Entertainment,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Event Planning & Services,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,American (Traditional),WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Nightlife,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Restaurants,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Music Venues,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Barbeque,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Bars,WheelchairAccessible,True
Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,4634,Venues & Event Spaces,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Public Services & Government,BusinessAcceptsCreditCards,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Landmarks & Historical Buildings,BusinessAcceptsCreditCards,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Venues & Event Spaces,BusinessAcceptsCreditCards,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Airports,BusinessAcceptsCreditCards,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Event Planning & Services,BusinessAcceptsCreditCards,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Public Services & Government,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Landmarks & Historical Buildings,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Venues & Event Spaces,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Airports,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Event Planning & Services,WheelchairAccessible,True
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Public Services & Government,WiFi,free
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Landmarks & Historical Buildings,WiFi,free
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Venues & Event Spaces,WiFi,free
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Airports,WiFi,free
New Orleans Lakefront Airport,"6001 Stars and Stripes Blvd, Ste 219",New Orleans,LA,70126,30.0364063,-90.026076,4.5,17,1,2842,Event Planning & Services,WiFi,free
Knights Inn Trevose,2707 Lincoln Hwy,Trevose,PA,19053,40.1251441901,-74.9715771542,1.0,13,1,825,Event Planning & Services,BusinessAcceptsCreditCards,True
Knights Inn Trevose,2707 Lincoln Hwy,Trevose,PA,19053,40.1251441901,-74.9715771542,1.0,13,1,825,Event Planning & Services,RestaurantsPriceRange2,1
Knights Inn Trevose,2707 Lincoln Hwy,Trevose,PA,19053,40.1251441901,-74.9715771542,1.0,13,1,825,Event Planning & Services,WiFi,free
Knights Inn Trevose,2707 Lincoln Hwy,Trevose,PA,19053,40.1251441901,-74.9715771542,1.0,13,1,825,Event Planning & Services,WheelchairAccessible,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Community Service/Non-Profit,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Local Services,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Travel Services,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Visitor Centers,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Arts & Entertainment,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Shopping,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Landmarks & Historical Buildings,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Museums,GoodForKids,True
Ybor City Chamber of Commerce Visitor Information Center,1600 E 8th Ave,Tampa,FL,33605,27.9607074,-82.4418209,4.5,5,1,3226,Souvenir Shops,GoodForKids,True
