usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
376,3764,2083,19,"[('37203', 'has_postal_code'), ('Alcohol=beer_and_wine', 'has_attribute'), ('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('CoatCheck=False', 'has_attribute'), ('GoodForDancing=False', 'has_attribute'), ('HappyHour=False', 'has_attribute'), ('HasTV=False', 'has_attribute'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=1', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('TN', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,3764,1260,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,3764,2589,7,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,3764,3806,22,"[('37203', 'has_postal_code'), ('4.5 stars', 'has_rating'), ('Alcohol=beer_and_wine', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForDancing=False', 'has_attribute'), ('Music Venues', 'has_category'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('TN', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,3966,2083,4,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('TN', 'in_state')]"
376,3966,1260,9,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('TN', 'in_state'), ('open', 'status')]"
376,3966,2589,9,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('TN', 'in_state'), ('open', 'status')]"
376,3966,3806,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('TN', 'in_state'), ('open', 'status')]"
376,4073,2083,9,"[('37203', 'has_postal_code'), ('Ambience={touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('TN', 'in_state'), ('WheelchairAccessible=True', 'has_attribute')]"
376,4073,1260,10,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,4073,2589,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4073,3806,15,"[('37203', 'has_postal_code'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('NoiseLevel=average', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('TN', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,4088,2083,4,"[('4.0 stars', 'has_rating'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category')]"
376,4088,1260,6,"[('4.0 stars', 'has_rating'), ('Active Life', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,4088,2589,5,"[('Active Life', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,4088,3806,5,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,4184,2083,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,4184,1260,10,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4184,2589,8,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,4184,3806,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Restaurants', 'has_category'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4359,2083,7,"[('4.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('TN', 'in_state')]"
376,4359,1260,9,"[('4.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4359,2589,9,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,4359,3806,12,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Music Venues', 'has_category'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('TN', 'in_state'), ('open', 'status')]"
376,45,2083,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,45,1260,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,45,2589,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
376,45,3806,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4566,2083,6,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute')]"
376,4566,1260,7,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4566,2589,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4566,3806,9,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4567,2083,11,"[('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('Food', 'has_category'), ('HappyHour=False', 'has_attribute'), ('RestaurantsPriceRange2=1', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,4567,1260,7,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4567,2589,4,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,4567,3806,12,"[('4.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('Food', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4604,2083,3,"[('37203', 'has_postal_code'), ('Nashville', 'located_in_city'), ('TN', 'in_state')]"
376,4604,1260,3,"[('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4604,2589,3,"[('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4604,3806,5,"[('37203', 'has_postal_code'), ('4.5 stars', 'has_rating'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4634,2083,14,"[('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,4634,1260,13,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4634,2589,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,4634,3806,24,"[('American (Traditional)', 'has_category'), ('Arts & Entertainment', 'has_category'), ('Bars', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Music Venues', 'has_category'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,473,2083,13,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('CoatCheck=False', 'has_attribute'), ('GoodForDancing=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HappyHour=False', 'has_attribute'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute')]"
376,473,1260,10,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Historical Tours', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,473,2589,9,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,473,3806,20,"[('4.5 stars', 'has_rating'), ('American (Traditional)', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForDancing=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('Music Venues', 'has_category'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nashville', 'located_in_city'), ('Nightlife', 'has_category'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
376,4845,2083,6,"[('37203', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category')]"
376,4845,1260,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Historical Tours', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,4845,2589,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,4845,3806,8,"[('37203', 'has_postal_code'), ('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,4875,2083,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute')]"
376,4875,1260,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,4875,2589,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,4875,3806,8,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Nashville', 'located_in_city'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5083,2083,7,"[('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WiFi=free', 'has_attribute')]"
376,5083,1260,8,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Historical Tours', 'has_category'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5083,2589,6,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,5083,3806,11,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('RestaurantsAttire=casual', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5168,2083,14,"[('Alcohol=beer_and_wine', 'has_attribute'), ('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Caters=False', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
376,5168,1260,10,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5168,2589,7,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,5168,3806,20,"[('4.5 stars', 'has_rating'), ('Alcohol=beer_and_wine', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Caters=False', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('HappyHour=True', 'has_attribute'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5169,2083,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('Tours', 'has_category')]"
376,5169,1260,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,5169,2589,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
376,5169,3806,11,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('NoiseLevel=average', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
376,5176,2083,12,"[('4.0 stars', 'has_rating'), ('Alcohol=beer_and_wine', 'has_attribute'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category')]"
376,5176,1260,12,"[('4.0 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
376,5176,2589,10,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
376,5176,3806,18,"[('Alcohol=beer_and_wine', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Nashville', 'located_in_city'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
376,522,2083,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Nashville', 'located_in_city'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=1', 'has_attribute'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute')]"
376,522,1260,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,522,2589,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Nashville', 'located_in_city'), ('TN', 'in_state'), ('open', 'status')]"
376,522,3806,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Nashville', 'located_in_city'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('TN', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
376,5222,2083,15,"[('Bars', 'has_category'), ('Beer Bar', 'has_category'), ('Beer Tours', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Breweries', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Caters=False', 'has_attribute'), ('Food', 'has_category'), ('Nightlife', 'has_category'), ('RestaurantsTakeOut=True', 'has_attribute'), ('TN', 'in_state'), ('Tours', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute')]"
