usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
339,4673,5360,10,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HappyHour=False', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
339,4673,2109,7,"[('63102', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,4749,3620,20,"[('3.0 stars', 'has_rating'), ('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Casinos', 'has_category'), ('Event Planning & Services', 'has_category'), ('GoodForKids=False', 'has_attribute'), ('HappyHour=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('Restaurants', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute'), ('Smoking=yes', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,4749,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,4749,5360,13,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
339,4749,2109,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,478,3620,9,"[('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=False', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('OutdoorSeating=True', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute')]"
339,478,880,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,478,5360,8,"[('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('WiFi=no', 'has_attribute')]"
339,478,2109,5,"[('63102', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,4783,3620,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,4783,880,3,"[('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,4783,5360,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,4783,2109,10,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,5035,3620,7,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,5035,880,5,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,5035,5360,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,5035,2109,10,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,5111,3620,5,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Nightlife', 'has_category'), ('open', 'status')]"
339,5111,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5111,5360,8,"[('4.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Nightlife', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
339,5111,2109,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5201,3620,6,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Local Flavor', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
339,5201,880,2,"[('MO', 'in_state'), ('open', 'status')]"
339,5201,5360,9,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,5201,2109,4,"[('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,522,3620,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,522,880,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,522,5360,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('OutdoorSeating=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('open', 'status')]"
339,522,2109,4,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,5241,3620,2,"[('MO', 'in_state'), ('open', 'status')]"
339,5241,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5241,5360,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5241,2109,5,"[('3.5 stars', 'has_rating'), ('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5341,3620,3,"[('Local Flavor', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
339,5341,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5341,5360,5,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
339,5341,2109,4,"[('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,5571,3620,12,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=average', 'has_attribute'), ('OutdoorSeating=True', 'has_attribute'), ('Restaurants', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsReservations=False', 'has_attribute')]"
339,5571,880,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,5571,5360,14,"[('63103', 'has_postal_code'), ('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute')]"
339,5571,2109,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,558,3620,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
339,558,880,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,558,5360,6,"[('63103', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
339,558,2109,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
339,566,3620,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,566,880,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,566,5360,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,566,2109,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,581,3620,9,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=False', 'has_attribute'), ('Local Flavor', 'has_category'), ('MO', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,581,880,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,581,5360,8,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
339,581,2109,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,686,3620,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,686,880,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,686,5360,8,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,686,2109,8,"[('63102', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,725,3620,9,"[('3.0 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,725,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,725,5360,7,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
339,725,2109,8,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
339,9,3620,3,"[('Local Flavor', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
339,9,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,9,5360,6,"[('4.5 stars', 'has_rating'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
339,9,2109,4,"[('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,904,3620,7,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Local Flavor', 'has_category'), ('MO', 'in_state'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
339,904,880,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
339,904,5360,13,"[('4.5 stars', 'has_rating'), ('63103', 'has_postal_code'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
339,904,2109,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
