usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
276,2781,4326,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,2781,3143,7,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,2781,104,9,"[('3.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Shopping', 'has_category'), ('Shopping Centers', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,2781,1356,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,2781,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,2781,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,2781,5360,8,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,2781,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,2781,4656,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,2781,880,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,2781,4088,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,3136,1442,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('Transportation', 'has_category'), ('open', 'status')]"
276,3136,4326,1,"[('open', 'status')]"
276,3136,3143,4,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('open', 'status')]"
276,3136,104,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('open', 'status')]"
276,3136,1356,4,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('open', 'status')]"
276,3136,3438,1,"[('open', 'status')]"
276,3136,558,0,[]
276,3136,5360,4,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,3136,592,1,"[('open', 'status')]"
276,3136,4656,1,"[('GoodForKids=True', 'has_attribute')]"
276,3136,880,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,3136,4088,5,"[('4.0 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('open', 'status')]"
276,3165,1442,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3165,4326,5,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3165,3143,7,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3165,104,7,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3165,1356,4,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('open', 'status')]"
276,3165,3438,5,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3165,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3165,5360,7,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3165,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3165,4656,5,"[('BusinessAcceptsBitcoin=False', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3165,880,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3165,4088,3,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,345,1442,3,"[('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,345,4326,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Resorts', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,345,3143,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,345,104,4,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,345,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,345,3438,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,345,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,345,5360,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,345,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,345,4656,5,"[('63105', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,345,880,3,"[('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,345,4088,2,"[('MO', 'in_state'), ('open', 'status')]"
276,3620,1442,4,"[('3.0 stars', 'has_rating'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3620,4326,6,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3620,3143,7,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3620,104,4,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3620,1356,4,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('open', 'status')]"
276,3620,3438,6,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3620,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3620,5360,13,"[('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}', 'has_attribute'), ('Nightlife', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3620,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3620,4656,8,"[('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Restaurants', 'has_category'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3620,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3620,4088,3,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,3705,1442,2,"[('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3705,4326,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,3705,3143,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,3705,104,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3705,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,3705,3438,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('WiFi=paid', 'has_attribute'), ('open', 'status')]"
276,3705,558,7,"[('2.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('WiFi=paid', 'has_attribute')]"
276,3705,5360,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,3705,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3705,4656,7,"[('2.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('WiFi=paid', 'has_attribute')]"
276,3705,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,3705,4088,4,"[('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,3732,1442,7,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForMeal={dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3732,4326,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3732,3143,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3732,104,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Shopping', 'has_category'), ('Shopping Centers', 'has_category'), ('open', 'status')]"
276,3732,1356,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,3732,3438,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3732,558,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3732,5360,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,3732,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3732,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,3732,880,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,3732,4088,3,"[('4.0 stars', 'has_rating'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,4031,1442,3,"[('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4031,4326,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4031,3143,6,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4031,104,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4031,1356,3,"[('4.5 stars', 'has_rating'), ('MO', 'in_state'), ('open', 'status')]"
276,4031,3438,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4031,558,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,4031,5360,7,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4031,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4031,4656,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,4031,880,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4031,4088,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,41,1442,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,41,4326,1,"[('open', 'status')]"
276,41,3143,7,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,41,104,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,41,1356,8,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,41,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,41,558,3,"[('63103', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,41,5360,9,"[('4.5 stars', 'has_rating'), ('63103', 'has_postal_code'), ('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,41,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,41,4656,3,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,41,880,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,41,4088,10,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Landmarks & Historical Buildings', 'has_category'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Public Services & Government', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,4143,1442,5,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('Transportation', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4143,4326,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4143,3143,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4143,104,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,4143,1356,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,4143,3438,1,"[('open', 'status')]"
276,4143,5360,1,"[('open', 'status')]"
276,4143,592,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4143,558,0,[]
276,4143,4656,0,[]
276,4143,880,4,"[('Airports', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4143,4088,3,"[('4.0 stars', 'has_rating'), ('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,4184,1442,3,"[('LA', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4184,4326,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4184,3143,9,"[('Active Life', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4184,104,8,"[('3.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,4184,1356,4,"[('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4184,3438,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,4184,558,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category')]"
276,4184,5360,7,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4184,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4184,4656,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Restaurants', 'has_category')]"
276,4184,880,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4184,4088,4,"[('Active Life', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4254,1442,3,"[('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('open', 'status')]"
276,4254,4326,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,4254,3143,7,"[('63110', 'has_postal_code'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,4254,104,9,"[('3.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Food', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,4254,1356,4,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,4254,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4254,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,4254,5360,15,"[('Alcohol=full_bar', 'has_attribute'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForDancing=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Nightlife', 'has_category'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,4254,592,5,"[('63110', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,4254,4656,13,"[('Alcohol=full_bar', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caters=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsReservations=True', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,4254,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,4254,4088,5,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,4294,1442,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4294,4326,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4294,104,3,"[('3.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,4294,3143,8,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,4294,1356,4,"[('Arts & Entertainment', 'has_category'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('open', 'status')]"
276,4294,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,4294,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state')]"
