user,hotel_recomendado,num_hoteles_historicos,num_propiedades_unicas,lista_propiedades_unicas
3,104,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,3237,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,3484,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,3732,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,3737,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,393,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4088,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4122,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4183,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4359,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4464,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,45,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,473,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4825,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4830,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4942,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,4990,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,5061,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,522,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,5605,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,5855,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,774,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,888,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,901,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
3,907,4,40,"attribute:Alcohol=none | attribute:BusinessAcceptsCreditCards=True | attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False} | attribute:ByAppointmentOnly=False | attribute:GoodForKids=True | attribute:OutdoorSeating=False | attribute:RestaurantsDelivery=False | attribute:RestaurantsPriceRange2=2 | attribute:RestaurantsReservations=True | attribute:RestaurantsTakeOut=False | attribute:WiFi=free | category:Arts & Entertainment | category:Breakfast & Brunch | category:Event Planning & Services | category:Historical Tours | category:Landmarks & Historical Buildings | category:Local Flavor | category:Museums | category:Public Services & Government | category:Restaurants | category:Ticket Sales | category:Tours | category:Travel Services | category:Visitor Centers | city:Chester | city:Philadelphia | coordinates:(39.8600, -75.3603) | coordinates:(39.9510, -75.1500) | coordinates:(39.9523, -75.1446) | coordinates:(39.9528, -75.1425) | postal_code:19013 | postal_code:19106 | rating:3.0 stars | rating:4.0 stars | rating:4.5 stars | review_count:131 reviews | review_count:141 reviews | review_count:51 reviews | review_count:61 reviews | state:PA"
